address,lat,lon
"ул. Генерации, д. 2263",55.628052,37.878893
"ул. Генерации, д. 2264",55.558818,37.437472
"ул. Генерации, д. 2265",55.500148,37.576962
"ул. Генерации, д. 2266",55.833195,37.310455
"ул. Генерации, д. 2267",55.888129,37.595362
"ул. Генерации, д. 2268",55.577349,37.527298
"ул. Генерации, д. 2269",55.597948,37.482328
"ул. Генерации, д. 2270",55.856153,37.60989
"ул. Генерации, д. 2271",55.766162,37.32045
"ул. Генерации, д. 2272",55.676966,37.588208
"ул. Генерации, д. 2273",55.882418,37.496046
"ул. Генерации, д. 2274",55.764069,37.470353
"ул. Генерации, д. 2275",55.634903,37.535026
"ул. Генерации, д. 2276",55.847625,37.487062
"ул. Генерации, д. 2277",55.569176,37.569991
"ул. Генерации, д. 2278",55.646882,37.684366
"ул. Генерации, д. 2279",55.757346,37.659166
"ул. Генерации, д. 2280",55.864291,37.321495
"ул. Генерации, д. 2281",55.50393,37.635718
"ул. Генерации, д. 2282",55.616882,37.586494
"ул. Генерации, д. 2283",55.780071,37.449309
"ул. Генерации, д. 2284",55.587392,37.376483
"ул. Генерации, д. 2285",55.705571,37.754949
"ул. Генерации, д. 2286",55.666059,37.364398
"ул. Генерации, д. 2287",55.586476,37.52318
"ул. Генерации, д. 2288",55.523532,37.454158
"ул. Генерации, д. 2289",55.674716,37.621052
"ул. Генерации, д. 2290",55.779147,37.829863
"ул. Генерации, д. 2291",55.771445,37.884512
"ул. Генерации, д. 2292",55.839874,37.434649
"ул. Генерации, д. 2293",55.613866,37.81247
"ул. Генерации, д. 2294",55.525792,37.76156
"ул. Генерации, д. 2295",55.779688,37.880722
"ул. Генерации, д. 2296",55.607071,37.370795
"ул. Генерации, д. 2297",55.878201,37.888657
"ул. Генерации, д. 2298",55.517844,37.330963
"ул. Генерации, д. 2299",55.601878,37.305295
"ул. Генерации, д. 2300",55.748291,37.572375
"ул. Генерации, д. 2301",55.795417,37.571098
"ул. Генерации, д. 2302",55.501992,37.58243
"ул. Генерации, д. 2303",55.54564,37.456223
"ул. Генерации, д. 2304",55.755761,37.881366
"ул. Генерации, д. 2305",55.542301,37.3474
"ул. Генерации, д. 2306",55.744267,37.541264
"ул. Генерации, д. 2307",55.601093,37.5
"ул. Генерации, д. 2308",55.594211,37.334515
"ул. Генерации, д. 2309",55.743334,37.880553
"ул. Генерации, д. 2310",55.835552,37.829716
"ул. Генерации, д. 2311",55.54441,37.426863
"ул. Генерации, д. 2312",55.816156,37.766921
"ул. Генерации, д. 2313",55.62512,37.314265
"ул. Генерации, д. 2314",55.880365,37.358524
"ул. Генерации, д. 2315",55.816926,37.402716
"ул. Генерации, д. 2316",55.852571,37.746956
"ул. Генерации, д. 2317",55.649297,37.383014
"ул. Генерации, д. 2318",55.720133,37.52313
"ул. Генерации, д. 2319",55.782676,37.450923
"ул. Генерации, д. 2320",55.754848,37.365941
"ул. Генерации, д. 2321",55.871874,37.638637
"ул. Генерации, д. 2322",55.616009,37.321718
"ул. Генерации, д. 2323",55.598332,37.766011
"ул. Генерации, д. 2324",55.5687,37.407486
"ул. Генерации, д. 2325",55.569841,37.303209
"ул. Генерации, д. 2326",55.727135,37.841213
"ул. Генерации, д. 2327",55.726019,37.730434
"ул. Генерации, д. 2328",55.797038,37.615426
"ул. Генерации, д. 2329",55.527723,37.60801
"ул. Генерации, д. 2330",55.600065,37.304901
"ул. Генерации, д. 2331",55.697906,37.532959
"ул. Генерации, д. 2332",55.737585,37.484484
"ул. Генерации, д. 2333",55.798245,37.534967
"ул. Генерации, д. 2334",55.506011,37.346743
"ул. Генерации, д. 2335",55.747497,37.829422
"ул. Генерации, д. 2336",55.559524,37.6858
"ул. Генерации, д. 2337",55.642783,37.415562
"ул. Генерации, д. 2338",55.779225,37.479791
"ул. Генерации, д. 2339",55.622872,37.647596
"ул. Генерации, д. 2340",55.579638,37.835398
"ул. Генерации, д. 2341",55.577736,37.807643
"ул. Генерации, д. 2342",55.570154,37.851575
"ул. Генерации, д. 2343",55.723522,37.824474
"ул. Генерации, д. 2344",55.515296,37.684185
"ул. Генерации, д. 2345",55.505887,37.438832
"ул. Генерации, д. 2346",55.765139,37.582916
"ул. Генерации, д. 2347",55.534103,37.451658
"ул. Генерации, д. 2348",55.758244,37.336818
"ул. Генерации, д. 2349",55.76596,37.324527
"ул. Генерации, д. 2350",55.614782,37.455602
"ул. Генерации, д. 2351",55.660087,37.88486
"ул. Генерации, д. 2352",55.50075,37.489271
"ул. Генерации, д. 2353",55.757603,37.851542
"ул. Генерации, д. 2354",55.771598,37.712958
"ул. Генерации, д. 2355",55.607244,37.708755
"ул. Генерации, д. 2356",55.790474,37.408849
"ул. Генерации, д. 2357",55.545574,37.313661
"ул. Генерации, д. 2358",55.838476,37.663501
"ул. Генерации, д. 2359",55.820428,37.300833
"ул. Генерации, д. 2360",55.708196,37.8327
"ул. Генерации, д. 2361",55.732471,37.710591
"ул. Генерации, д. 2362",55.764005,37.590991
"ул. Генерации, д. 2363",55.764868,37.750636
"ул. Генерации, д. 2364",55.570392,37.59229
"ул. Генерации, д. 2365",55.893992,37.314129
"ул. Генерации, д. 2366",55.856719,37.697546
"ул. Генерации, д. 2367",55.838506,37.823322
"ул. Генерации, д. 2368",55.552634,37.522174
"ул. Генерации, д. 2369",55.857353,37.75859
"ул. Генерации, д. 2370",55.817708,37.324488
"ул. Генерации, д. 2371",55.611088,37.832922
"ул. Генерации, д. 2372",55.637666,37.332288
"ул. Генерации, д. 2373",55.738103,37.350133
"ул. Генерации, д. 2374",55.754874,37.643896
"ул. Генерации, д. 2375",55.851716,37.662955
"ул. Генерации, д. 2376",55.57004,37.396025
"ул. Генерации, д. 2377",55.850905,37.838683
"ул. Генерации, д. 2378",55.837455,37.330819
"ул. Генерации, д. 2379",55.792111,37.712978
"ул. Генерации, д. 2380",55.693005,37.754116
"ул. Генерации, д. 2381",55.884949,37.6681
"ул. Генерации, д. 2382",55.882097,37.893223
"ул. Генерации, д. 2383",55.575787,37.84705
"ул. Генерации, д. 2384",55.522571,37.706416
"ул. Генерации, д. 2385",55.726577,37.356957
"ул. Генерации, д. 2386",55.882517,37.370101
"ул. Генерации, д. 2387",55.604709,37.594898
"ул. Генерации, д. 2388",55.678969,37.433897
"ул. Генерации, д. 2389",55.533428,37.377569
"ул. Генерации, д. 2390",55.65438,37.365978
"ул. Генерации, д. 2391",55.592808,37.439778
"ул. Генерации, д. 2392",55.706931,37.349443
"ул. Генерации, д. 2393",55.615061,37.625682
"ул. Генерации, д. 2394",55.770273,37.758137
"ул. Генерации, д. 2395",55.532949,37.420745
"ул. Генерации, д. 2396",55.65146,37.895719
"ул. Генерации, д. 2397",55.51461,37.488065
"ул. Генерации, д. 2398",55.685466,37.756639
"ул. Генерации, д. 2399",55.627823,37.473021
"ул. Генерации, д. 2400",55.60955,37.640426
"ул. Генерации, д. 2401",55.861477,37.807599
"ул. Генерации, д. 2402",55.890566,37.404064
"ул. Генерации, д. 2403",55.762176,37.486979
"ул. Генерации, д. 2404",55.702446,37.401771
"ул. Генерации, д. 2405",55.650663,37.694701
"ул. Генерации, д. 2406",55.87899,37.431489
"ул. Генерации, д. 2407",55.590219,37.448273
"ул. Генерации, д. 2408",55.590905,37.731422
"ул. Генерации, д. 2409",55.521974,37.384029
"ул. Генерации, д. 2410",55.707231,37.379795
"ул. Генерации, д. 2411",55.816994,37.570711
"ул. Генерации, д. 2412",55.678352,37.633769
"ул. Генерации, д. 2413",55.784973,37.864171
"ул. Генерации, д. 2414",55.567337,37.31545
"ул. Генерации, д. 2415",55.71306,37.787407
"ул. Генерации, д. 2416",55.681078,37.883509
"ул. Генерации, д. 2417",55.578062,37.744558
"ул. Генерации, д. 2418",55.616395,37.772132
"ул. Генерации, д. 2419",55.638037,37.366596
"ул. Генерации, д. 2420",55.612131,37.706827
"ул. Генерации, д. 2421",55.542858,37.774956
"ул. Генерации, д. 2422",55.756966,37.754234
"ул. Генерации, д. 2423",55.625061,37.822375
"ул. Генерации, д. 2424",55.739112,37.365358
"ул. Генерации, д. 2425",55.576709,37.314798
"ул. Генерации, д. 2426",55.677008,37.494936
"ул. Генерации, д. 2427",55.55423,37.701221
"ул. Генерации, д. 2428",55.824991,37.403571
"ул. Генерации, д. 2429",55.731505,37.602401
"ул. Генерации, д. 2430",55.878136,37.799933
"ул. Генерации, д. 2431",55.546263,37.630612
"ул. Генерации, д. 2432",55.825458,37.701383
"ул. Генерации, д. 2433",55.684078,37.570551
"ул. Генерации, д. 2434",55.607277,37.651484
"ул. Генерации, д. 2435",55.695388,37.727776
"ул. Генерации, д. 2436",55.809118,37.821569
"ул. Генерации, д. 2437",55.876079,37.890523
"ул. Генерации, д. 2438",55.826298,37.703904
"ул. Генерации, д. 2439",55.54183,37.573648
"ул. Генерации, д. 2440",55.760716,37.409579
"ул. Генерации, д. 2441",55.588477,37.812368
"ул. Генерации, д. 2442",55.571319,37.558686
"ул. Генерации, д. 2443",55.758675,37.674275
"ул. Генерации, д. 2444",55.805876,37.482296
"ул. Генерации, д. 2445",55.683575,37.888418
"ул. Генерации, д. 2446",55.810028,37.561226
"ул. Генерации, д. 2447",55.727515,37.36593
"ул. Генерации, д. 2448",55.784433,37.456563
"ул. Генерации, д. 2449",55.889822,37.372873
"ул. Генерации, д. 2450",55.814029,37.341269
"ул. Генерации, д. 2451",55.526525,37.31987
"ул. Генерации, д. 2452",55.829988,37.71801
"ул. Генерации, д. 2453",55.828913,37.675123
"ул. Генерации, д. 2454",55.732733,37.817746
"ул. Генерации, д. 2455",55.893302,37.48641
"ул. Генерации, д. 2456",55.641345,37.602761
"ул. Генерации, д. 2457",55.614281,37.682569
"ул. Генерации, д. 2458",55.747509,37.753397
"ул. Генерации, д. 2459",55.541417,37.389779
"ул. Генерации, д. 2460",55.864283,37.370102
"ул. Генерации, д. 2461",55.789478,37.388461
"ул. Генерации, д. 2462",55.509464,37.579891
"ул. Генерации, д. 2463",55.737368,37.710351
"ул. Генерации, д. 2464",55.877134,37.686808
"ул. Генерации, д. 2465",55.850574,37.724134
"ул. Генерации, д. 2466",55.609374,37.793665
"ул. Генерации, д. 2467",55.84611,37.342865
"ул. Генерации, д. 2468",55.569357,37.406039
"ул. Генерации, д. 2469",55.65441,37.763752
"ул. Генерации, д. 2470",55.779361,37.487663
"ул. Генерации, д. 2471",55.57926,37.84015
"ул. Генерации, д. 2472",55.754508,37.498564
"ул. Генерации, д. 2473",55.72676,37.353188
"ул. Генерации, д. 2474",55.559064,37.337183
"ул. Генерации, д. 2475",55.658883,37.564965
"ул. Генерации, д. 2476",55.843163,37.745764
"ул. Генерации, д. 2477",55.620769,37.785544
"ул. Генерации, д. 2478",55.561902,37.730555
"ул. Генерации, д. 2479",55.890983,37.654609
"ул. Генерации, д. 2480",55.730302,37.771585
"ул. Генерации, д. 2481",55.637232,37.75923
"ул. Генерации, д. 2482",55.585969,37.453309
"ул. Генерации, д. 2483",55.668693,37.542978
"ул. Генерации, д. 2484",55.89436,37.498405
"ул. Генерации, д. 2485",55.652443,37.509051
"ул. Генерации, д. 2486",55.851512,37.771644
"ул. Генерации, д. 2487",55.831546,37.485837
"ул. Генерации, д. 2488",55.541943,37.607705
"ул. Генерации, д. 2489",55.52154,37.799928
"ул. Генерации, д. 2490",55.580208,37.358335
"ул. Генерации, д. 2491",55.818522,37.478585
"ул. Генерации, д. 2492",55.844644,37.318384
"ул. Генерации, д. 2493",55.673966,37.88604
"ул. Генерации, д. 2494",55.623439,37.74873
"ул. Генерации, д. 2495",55.569904,37.521794
"ул. Генерации, д. 2496",55.748565,37.596602
"ул. Генерации, д. 2497",55.562577,37.466469
"ул. Генерации, д. 2498",55.682495,37.303813
"ул. Генерации, д. 2499",55.585504,37.565184
"ул. Генерации, д. 2500",55.765978,37.44818
"ул. Генерации, д. 2501",55.824806,37.3608
"ул. Генерации, д. 2502",55.642891,37.629848
"ул. Генерации, д. 2503",55.819909,37.302489
"ул. Генерации, д. 2504",55.510551,37.505373
"ул. Генерации, д. 2505",55.752892,37.800723
"ул. Генерации, д. 2506",55.81765,37.435677
"ул. Генерации, д. 2507",55.528239,37.740725
"ул. Генерации, д. 2508",55.631071,37.777833
"ул. Генерации, д. 2509",55.727833,37.612506
"ул. Генерации, д. 2510",55.577509,37.669474
"ул. Генерации, д. 2511",55.641611,37.692732
"ул. Генерации, д. 2512",55.682592,37.893668
"ул. Генерации, д. 2513",55.813141,37.481467
"ул. Генерации, д. 2514",55.883865,37.41743
"ул. Генерации, д. 2515",55.553853,37.867332
"ул. Генерации, д. 2516",55.66186,37.44101
"ул. Генерации, д. 2517",55.82822,37.358245
"ул. Генерации, д. 2518",55.618193,37.487113
"ул. Генерации, д. 2519",55.687967,37.497958
"ул. Генерации, д. 2520",55.516133,37.672519
"ул. Генерации, д. 2521",55.591935,37.852626
"ул. Генерации, д. 2522",55.658088,37.872181
"ул. Генерации, д. 2523",55.653585,37.599998
"ул. Генерации, д. 2524",55.611652,37.373165
"ул. Генерации, д. 2525",55.75871,37.554652
"ул. Генерации, д. 2526",55.574189,37.572887
"ул. Генерации, д. 2527",55.845579,37.432703
"ул. Генерации, д. 2528",55.764832,37.326028
"ул. Генерации, д. 2529",55.579555,37.548
"ул. Генерации, д. 2530",55.702625,37.490369
"ул. Генерации, д. 2531",55.851329,37.755152
"ул. Генерации, д. 2532",55.669596,37.51782
"ул. Генерации, д. 2533",55.754773,37.412386
"ул. Генерации, д. 2534",55.576779,37.632923
"ул. Генерации, д. 2535",55.711533,37.33089
"ул. Генерации, д. 2536",55.600131,37.464471
"ул. Генерации, д. 2537",55.755455,37.474796
"ул. Генерации, д. 2538",55.646954,37.586123
"ул. Генерации, д. 2539",55.543251,37.788044
"ул. Генерации, д. 2540",55.515778,37.75734
"ул. Генерации, д. 2541",55.68944,37.754864
"ул. Генерации, д. 2542",55.775228,37.761594
"ул. Генерации, д. 2543",55.853597,37.806245
"ул. Генерации, д. 2544",55.75749,37.563296
"ул. Генерации, д. 2545",55.569579,37.317943
"ул. Генерации, д. 2546",55.740437,37.572401
"ул. Генерации, д. 2547",55.840159,37.551795
"ул. Генерации, д. 2548",55.864457,37.471679
"ул. Генерации, д. 2549",55.79886,37.591765
"ул. Генерации, д. 2550",55.59318,37.551091
"ул. Генерации, д. 2551",55.762477,37.717857
"ул. Генерации, д. 2552",55.519964,37.779213
"ул. Генерации, д. 2553",55.593302,37.437816
"ул. Генерации, д. 2554",55.826432,37.409641
"ул. Генерации, д. 2555",55.831732,37.476217
"ул. Генерации, д. 2556",55.863307,37.810477
"ул. Генерации, д. 2557",55.78971,37.536151
"ул. Генерации, д. 2558",55.839522,37.85904
"ул. Генерации, д. 2559",55.89083,37.3012
"ул. Генерации, д. 2560",55.836131,37.393686
"ул. Генерации, д. 2561",55.543094,37.750974
"ул. Генерации, д. 2562",55.563599,37.841331
"ул. Генерации, д. 2563",55.756064,37.398853
"ул. Генерации, д. 2564",55.825847,37.720666
"ул. Генерации, д. 2565",55.706856,37.656479
"ул. Генерации, д. 2566",55.657635,37.440649
"ул. Генерации, д. 2567",55.8771,37.314465
"ул. Генерации, д. 2568",55.766659,37.631537
"ул. Генерации, д. 2569",55.700322,37.497033
"ул. Генерации, д. 2570",55.754466,37.579288
"ул. Генерации, д. 2571",55.898707,37.798384
"ул. Генерации, д. 2572",55.78903,37.566305
"ул. Генерации, д. 2573",55.592548,37.77156
"ул. Генерации, д. 2574",55.723844,37.816173
"ул. Генерации, д. 2575",55.800052,37.515866
"ул. Генерации, д. 2576",55.717265,37.509776
"ул. Генерации, д. 2577",55.519186,37.622828
"ул. Генерации, д. 2578",55.542982,37.461065
"ул. Генерации, д. 2579",55.642734,37.627416
"ул. Генерации, д. 2580",55.704628,37.617353
"ул. Генерации, д. 2581",55.78506,37.406717
"ул. Генерации, д. 2582",55.877555,37.772024
"ул. Генерации, д. 2583",55.832394,37.634237
"ул. Генерации, д. 2584",55.770486,37.331064
"ул. Генерации, д. 2585",55.503847,37.681432
"ул. Генерации, д. 2586",55.744697,37.544527
"ул. Генерации, д. 2587",55.613821,37.357092
"ул. Генерации, д. 2588",55.571125,37.881156
"ул. Генерации, д. 2589",55.567281,37.693108
"ул. Генерации, д. 2590",55.706121,37.583049
"ул. Генерации, д. 2591",55.896109,37.572934
"ул. Генерации, д. 2592",55.651228,37.437654
"ул. Генерации, д. 2593",55.894404,37.861109
"ул. Генерации, д. 2594",55.539024,37.849978
"ул. Генерации, д. 2595",55.596251,37.44189
"ул. Генерации, д. 2596",55.666157,37.435627
"ул. Генерации, д. 2597",55.851179,37.427251
"ул. Генерации, д. 2598",55.501253,37.688404
"ул. Генерации, д. 2599",55.593346,37.87514
"ул. Генерации, д. 2600",55.828916,37.796842
"ул. Генерации, д. 2601",55.780378,37.74971
"ул. Генерации, д. 2602",55.682625,37.796011
"ул. Генерации, д. 2603",55.683521,37.313065
"ул. Генерации, д. 2604",55.660792,37.319151
"ул. Генерации, д. 2605",55.670934,37.447814
"ул. Генерации, д. 2606",55.757943,37.635567
"ул. Генерации, д. 2607",55.706792,37.865872
"ул. Генерации, д. 2608",55.788891,37.853794
"ул. Генерации, д. 2609",55.880968,37.574358
"ул. Генерации, д. 2610",55.52904,37.875293
"ул. Генерации, д. 2611",55.527667,37.311652
"ул. Генерации, д. 2612",55.73949,37.46088
"ул. Генерации, д. 2613",55.549293,37.876043
"ул. Генерации, д. 2614",55.625108,37.588437
"ул. Генерации, д. 2615",55.84511,37.490974
"ул. Генерации, д. 2616",55.862746,37.431388
"ул. Генерации, д. 2617",55.560145,37.669277
"ул. Генерации, д. 2618",55.847937,37.400448
"ул. Генерации, д. 2619",55.658325,37.648273
"ул. Генерации, д. 2620",55.624393,37.741058
"ул. Генерации, д. 2621",55.851844,37.34424
"ул. Генерации, д. 2622",55.851012,37.446415
"ул. Генерации, д. 2623",55.587072,37.671686
"ул. Генерации, д. 2624",55.862547,37.856804
"ул. Генерации, д. 2625",55.773403,37.386154
"ул. Генерации, д. 2626",55.590672,37.629573
"ул. Генерации, д. 2627",55.62892,37.895223
"ул. Генерации, д. 2628",55.786526,37.5097
"ул. Генерации, д. 2629",55.689159,37.48363
"ул. Генерации, д. 2630",55.635931,37.809161
"ул. Генерации, д. 2631",55.793392,37.372476
"ул. Генерации, д. 2632",55.82915,37.511856
"ул. Генерации, д. 2633",55.60408,37.493269
"ул. Генерации, д. 2634",55.672862,37.716657
"ул. Генерации, д. 2635",55.818927,37.527872
"ул. Генерации, д. 2636",55.544233,37.372549
"ул. Генерации, д. 2637",55.897178,37.305258
"ул. Генерации, д. 2638",55.85264,37.51845
"ул. Генерации, д. 2639",55.713984,37.620497
"ул. Генерации, д. 2640",55.861514,37.493672
"ул. Генерации, д. 2641",55.813482,37.540587
"ул. Генерации, д. 2642",55.572131,37.354147
"ул. Генерации, д. 2643",55.64623,37.316419
"ул. Генерации, д. 2644",55.786343,37.509501
"ул. Генерации, д. 2645",55.746423,37.898935
"ул. Генерации, д. 2646",55.685482,37.368973
"ул. Генерации, д. 2647",55.724741,37.591159
"ул. Генерации, д. 2648",55.578194,37.787852
"ул. Генерации, д. 2649",55.726302,37.733384
"ул. Генерации, д. 2650",55.830284,37.68166
"ул. Генерации, д. 2651",55.876368,37.503236
"ул. Генерации, д. 2652",55.864718,37.44271
"ул. Генерации, д. 2653",55.686505,37.808129
"ул. Генерации, д. 2654",55.639961,37.568955
"ул. Генерации, д. 2655",55.726938,37.553219
"ул. Генерации, д. 2656",55.836457,37.572006
"ул. Генерации, д. 2657",55.566286,37.863955
"ул. Генерации, д. 2658",55.847449,37.389708
"ул. Генерации, д. 2659",55.680865,37.858598
"ул. Генерации, д. 2660",55.777075,37.375857
"ул. Генерации, д. 2661",55.879257,37.890574
"ул. Генерации, д. 2662",55.676624,37.327752
"ул. Генерации, д. 2663",55.840902,37.525079
"ул. Генерации, д. 2664",55.879395,37.618403
"ул. Генерации, д. 2665",55.781537,37.796619
"ул. Генерации, д. 2666",55.775485,37.67399
"ул. Генерации, д. 2667",55.658344,37.608367
"ул. Генерации, д. 2668",55.762629,37.709475
"ул. Генерации, д. 2669",55.554955,37.447481
"ул. Генерации, д. 2670",55.791883,37.811676
"ул. Генерации, д. 2671",55.840538,37.48678
"ул. Генерации, д. 2672",55.775228,37.56912
"ул. Генерации, д. 2673",55.757619,37.68488
"ул. Генерации, д. 2674",55.789484,37.782555
"ул. Генерации, д. 2675",55.70008,37.446124
"ул. Генерации, д. 2676",55.856449,37.623826
"ул. Генерации, д. 2677",55.604624,37.323012
"ул. Генерации, д. 2678",55.590084,37.316482
"ул. Генерации, д. 2679",55.512397,37.751662
"ул. Генерации, д. 2680",55.850356,37.426399
"ул. Генерации, д. 2681",55.737654,37.786028
"ул. Генерации, д. 2682",55.724568,37.632354
"ул. Генерации, д. 2683",55.868036,37.802708
"ул. Генерации, д. 2684",55.572903,37.664833
"ул. Генерации, д. 2685",55.86425,37.766829
"ул. Генерации, д. 2686",55.503706,37.491343
"ул. Генерации, д. 2687",55.730493,37.414199
"ул. Генерации, д. 2688",55.682855,37.425501
"ул. Генерации, д. 2689",55.846585,37.872517
"ул. Генерации, д. 2690",55.593164,37.482146
"ул. Генерации, д. 2691",55.723673,37.689278
"ул. Генерации, д. 2692",55.666828,37.732333
"ул. Генерации, д. 2693",55.500316,37.696731
"ул. Генерации, д. 2694",55.867846,37.397942
"ул. Генерации, д. 2695",55.696871,37.623466
"ул. Генерации, д. 2696",55.577226,37.557556
"ул. Генерации, д. 2697",55.817261,37.815959
"ул. Генерации, д. 2698",55.688749,37.781327
"ул. Генерации, д. 2699",55.817557,37.373041
"ул. Генерации, д. 2700",55.635801,37.420447
"ул. Генерации, д. 2701",55.66648,37.342876
"ул. Генерации, д. 2702",55.613383,37.893112
"ул. Генерации, д. 2703",55.617379,37.47698
"ул. Генерации, д. 2704",55.697052,37.55691
"ул. Генерации, д. 2705",55.832677,37.420039
"ул. Генерации, д. 2706",55.769106,37.782129
"ул. Генерации, д. 2707",55.84776,37.759746
"ул. Генерации, д. 2708",55.635702,37.602223
"ул. Генерации, д. 2709",55.531291,37.302792
"ул. Генерации, д. 2710",55.691605,37.865695
"ул. Генерации, д. 2711",55.876202,37.33721
"ул. Генерации, д. 2712",55.557243,37.324252
"ул. Генерации, д. 2713",55.730447,37.33879
"ул. Генерации, д. 2714",55.619464,37.795092
"ул. Генерации, д. 2715",55.521857,37.41145
"ул. Генерации, д. 2716",55.680609,37.452508
"ул. Генерации, д. 2717",55.654625,37.774592
"ул. Генерации, д. 2718",55.602577,37.778382
"ул. Генерации, д. 2719",55.621867,37.623778
"ул. Генерации, д. 2720",55.781534,37.334307
"ул. Генерации, д. 2721",55.5242,37.756808
"ул. Генерации, д. 2722",55.604513,37.373942
"ул. Генерации, д. 2723",55.813353,37.484405
"ул. Генерации, д. 2724",55.867834,37.432131
"ул. Генерации, д. 2725",55.5412,37.34157
"ул. Генерации, д. 2726",55.827272,37.72659
"ул. Генерации, д. 2727",55.648743,37.434856
"ул. Генерации, д. 2728",55.592463,37.866894
"ул. Генерации, д. 2729",55.619235,37.624002
"ул. Генерации, д. 2730",55.516297,37.506097
"ул. Генерации, д. 2731",55.651178,37.685381
"ул. Генерации, д. 2732",55.611806,37.752096
"ул. Генерации, д. 2733",55.638324,37.44382
"ул. Генерации, д. 2734",55.566513,37.495815
"ул. Генерации, д. 2735",55.596395,37.629958
"ул. Генерации, д. 2736",55.563583,37.826303
"ул. Генерации, д. 2737",55.881202,37.831698
"ул. Генерации, д. 2738",55.799213,37.317166
"ул. Генерации, д. 2739",55.680885,37.33332
"ул. Генерации, д. 2740",55.632113,37.357023
"ул. Генерации, д. 2741",55.807881,37.343854
"ул. Генерации, д. 2742",55.576224,37.548921
"ул. Генерации, д. 2743",55.871086,37.323988
"ул. Генерации, д. 2744",55.632635,37.483535
"ул. Генерации, д. 2745",55.585332,37.676688
"ул. Генерации, д. 2746",55.862873,37.67759
"ул. Генерации, д. 2747",55.650941,37.468793
"ул. Генерации, д. 2748",55.710432,37.424726
"ул. Генерации, д. 2749",55.813657,37.547073
"ул. Генерации, д. 2750",55.593085,37.672706
"ул. Генерации, д. 2751",55.742763,37.738184
"ул. Генерации, д. 2752",55.571752,37.600158
"ул. Генерации, д. 2753",55.750481,37.511049
"ул. Генерации, д. 2754",55.851613,37.337713
"ул. Генерации, д. 2755",55.620925,37.764817
"ул. Генерации, д. 2756",55.854331,37.575439
"ул. Генерации, д. 2757",55.603591,37.88446
"ул. Генерации, д. 2758",55.815689,37.676269
"ул. Генерации, д. 2759",55.883586,37.382418
"ул. Генерации, д. 2760",55.757903,37.727436
"ул. Генерации, д. 2761",55.661772,37.860206
"ул. Генерации, д. 2762",55.569302,37.504458
"ул. Генерации, д. 2763",55.723444,37.548962
"ул. Генерации, д. 2764",55.865686,37.860749
"ул. Генерации, д. 2765",55.538809,37.583891
"ул. Генерации, д. 2766",55.594799,37.624989
"ул. Генерации, д. 2767",55.833383,37.411747
"ул. Генерации, д. 2768",55.84587,37.325062
"ул. Генерации, д. 2769",55.790507,37.354459
"ул. Генерации, д. 2770",55.728726,37.506074
"ул. Генерации, д. 2771",55.892467,37.603774
"ул. Генерации, д. 2772",55.755251,37.369521
"ул. Генерации, д. 2773",55.716826,37.576542
"ул. Генерации, д. 2774",55.809038,37.313637
"ул. Генерации, д. 2775",55.79633,37.482778
"ул. Генерации, д. 2776",55.85577,37.626174
"ул. Генерации, д. 2777",55.697386,37.657445
"ул. Генерации, д. 2778",55.883801,37.330654
"ул. Генерации, д. 2779",55.602295,37.763983
"ул. Генерации, д. 2780",55.860537,37.771465
"ул. Генерации, д. 2781",55.631343,37.40946
"ул. Генерации, д. 2782",55.557921,37.482565
"ул. Генерации, д. 2783",55.692649,37.822497
"ул. Генерации, д. 2784",55.867305,37.68243
"ул. Генерации, д. 2785",55.665914,37.612181
"ул. Генерации, д. 2786",55.825102,37.715152
"ул. Генерации, д. 2787",55.872683,37.887467
"ул. Генерации, д. 2788",55.817828,37.322867
"ул. Генерации, д. 2789",55.663896,37.800236
"ул. Генерации, д. 2790",55.862386,37.395198
"ул. Генерации, д. 2791",55.860425,37.484665
"ул. Генерации, д. 2792",55.782739,37.816235
"ул. Генерации, д. 2793",55.715756,37.341746
"ул. Генерации, д. 2794",55.802414,37.763287
"ул. Генерации, д. 2795",55.602037,37.735684
"ул. Генерации, д. 2796",55.821537,37.395935
"ул. Генерации, д. 2797",55.616182,37.645141
"ул. Генерации, д. 2798",55.675963,37.754588
"ул. Генерации, д. 2799",55.717024,37.892405
"ул. Генерации, д. 2800",55.74548,37.590895
"ул. Генерации, д. 2801",55.689854,37.694107
"ул. Генерации, д. 2802",55.507752,37.890027
"ул. Генерации, д. 2803",55.531915,37.315695
"ул. Генерации, д. 2804",55.624621,37.580132
"ул. Генерации, д. 2805",55.678691,37.303661
"ул. Генерации, д. 2806",55.834043,37.409928
"ул. Генерации, д. 2807",55.61581,37.632149
"ул. Генерации, д. 2808",55.626353,37.567856
"ул. Генерации, д. 2809",55.878112,37.360516
"ул. Генерации, д. 2810",55.653079,37.38938
"ул. Генерации, д. 2811",55.692347,37.53108
"ул. Генерации, д. 2812",55.731251,37.363108
"ул. Генерации, д. 2813",55.552824,37.344047
"ул. Генерации, д. 2814",55.707434,37.895422
"ул. Генерации, д. 2815",55.79234,37.442145
"ул. Генерации, д. 2816",55.708127,37.586086
"ул. Генерации, д. 2817",55.532383,37.517526
"ул. Генерации, д. 2818",55.888114,37.734805
"ул. Генерации, д. 2819",55.575515,37.878903
"ул. Генерации, д. 2820",55.773778,37.304659
"ул. Генерации, д. 2821",55.880475,37.595527
